Index,Filename,AVG CPU Cycles / ms,AVG MEM Changes / ms,AVG Wattage,Length of observation period,AVG Raleway Load Time,AVG Montserrat Load Time,AVG SourceSans Load Time
0,input/TTF\Firefox 2023-05-22 17.33 profile(1).json,31337279,2076.4528301886794,0.003662016667,217.94,130.038,176.701,175.977
1,input/TTF\Firefox 2023-05-22 17.33 profile(2).json,31918550,2740.1846153846154,0.003160395833,213.058,126.384,155.836,172.962
2,input/TTF\Firefox 2023-05-22 17.33 profile.json,29237225,2411.339805825243,0.003750395833,225.278,144.752,183.05,191.017
3,input/TTF\Firefox 2023-05-22 17.34 profile(1).json,30491727,2735.8333333333335,0.003280554167,208.181,142.552,152.853,170.187
4,input/TTF\Firefox 2023-05-22 17.34 profile.json,32438547,2627.4747474747473,0.003101758333,219.636,122.703,173.885,173.709
5,input/TTF\Firefox 2023-05-22 17.35 profile(1).json,31574179,3450.818181818182,0.0033356958329999998,208.523,131.136,170.604,167.955
6,input/TTF\Firefox 2023-05-22 17.35 profile(2).json,33560666,3057.2043010752686,0.0030247875,195.842,121.587,146.628,160.072
7,input/TTF\Firefox 2023-05-22 17.35 profile.json,34042115,1942.7857142857142,0.0036607625,224.23,127.013,165.484,186.118
8,input/TTF\Firefox 2023-05-22 17.36 profile(1).json,32822854,1724.2898550724638,0.003281575,210.948,130.817,163.291,173.235
9,input/TTF\Firefox 2023-05-22 17.36 profile.json,31956449,2766.6666666666665,0.0034402,216.909,135.684,165.0,175.154
10,input/TTF\Firefox 2023-05-22 17.37 profile(1).json,32072154,3149.4300518134714,0.003173204167,208.512,137.357,148.823,167.828
11,input/TTF\Firefox 2023-05-22 17.37 profile(2).json,31663252,2279.304347826087,0.003120216666,199.615,112.633,156.782,159.98
12,input/TTF\Firefox 2023-05-22 17.37 profile.json,32265791,3157.04,0.003347570833,216.885,143.838,167.311,176.727
13,input/TTF\Firefox 2023-05-22 17.38 profile(1).json,32071090,2868.1846153846154,0.003305558334,217.839,148.461,161.547,183.413
14,input/TTF\Firefox 2023-05-22 17.38 profile.json,33517777,2627.037037037037,0.003533175,219.777,137.299,156.758,181.837
15,input/TTF\Firefox 2023-05-22 17.39 profile(1).json,32655665,2682.0853080568722,0.00342195,221.605,144.761,181.32,178.707
16,input/TTF\Firefox 2023-05-22 17.39 profile(2).json,31645464,3281.1304347826085,0.003204295834,204.519,145.181,166.427,162.862
17,input/TTF\Firefox 2023-05-22 17.39 profile.json,31836022,1798.1538461538462,0.003228533334,202.47,136.805,166.066,165.422
18,input/TTF\Firefox 2023-05-22 17.40 profile(1).json,34621144,2849.644859813084,0.0037038875,240.692,168.679,192.851,202.575
19,input/TTF\Firefox 2023-05-22 17.40 profile.json,33597124,2423.230769230769,0.003405008333,214.968,131.056,162.965,172.938
20,input/TTF\Firefox 2023-05-22 17.41 profile(1).json,31250623,3004.6763285024153,0.003144145833,204.722,130.697,148.64,165.948
21,input/TTF\Firefox 2023-05-22 17.41 profile(2).json,32481740,2462.910994764398,0.002810983333,194.784,119.306,152.479,156.331
22,input/TTF\Firefox 2023-05-22 17.41 profile.json,30839920,2765.291005291005,0.003136875,194.29,131.703,156.017,159.63
23,input/TTF\Firefox 2023-05-22 17.42 profile(1).json,33840741,3280.549019607843,0.003416045833,217.667,130.833,159.293,181.532
24,input/TTF\Firefox 2023-05-22 17.42 profile.json,31219282,2650.7243243243242,0.002871133333,210.849,153.559,170.428,169.793
25,input/TTF\Firefox 2023-05-22 17.43 profile(1).json,32660565,3238.43216080402,0.003290754166,212.911,137.267,164.702,178.024
26,input/TTF\Firefox 2023-05-22 17.43 profile(2).json,31764334,1388.538775510204,0.004117066667,279.019,212.793,252.145,244.134
27,input/TTF\Firefox 2023-05-22 17.43 profile.json,32632125,4401.2565445026175,0.003810716667,242.444,148.89,196.676,208.646
28,input/TTF\Firefox 2023-05-22 17.44 profile(1).json,36089864,2896.1592039800994,0.003289466667,207.408,132.722,170.388,170.425
29,input/TTF\Firefox 2023-05-22 17.44 profile(2).json,31306137,2136.3654822335025,0.003109883333,206.386,122.095,171.034,167.02
30,input/TTF\Firefox 2023-05-22 17.44 profile.json,33689978,2859.5433789954336,0.003635870833,228.896,143.589,169.752,189.52
31,input/TTF\Firefox 2023-05-22 17.45 profile(1).json,32360535,2507.1372549019607,0.003156375,204.69,116.483,155.221,164.733
32,input/TTF\Firefox 2023-05-22 17.45 profile.json,30760806,1549.771144278607,0.0034311,234.133,135.494,194.121,194.078
33,input/TTF\Firefox 2023-05-22 17.46 profile(1).json,32843261,1897.0873786407767,0.003346616667,206.528,140.975,167.572,167.525
34,input/TTF\Firefox 2023-05-22 17.46 profile(2).json,32585095,2155.7853658536587,0.003633991666,232.938,172.354,188.056,190.575
35,input/TTF\Firefox 2023-05-22 17.46 profile.json,31494574,2260.0,0.0034142,225.401,146.32,182.499,185.655
36,input/TTF\Firefox 2023-05-22 17.47 profile(1).json,32178215,2956.1129943502824,0.00335285,212.556,143.318,171.362,178.204
37,input/TTF\Firefox 2023-05-22 17.47 profile.json,32547113,1801.3980582524273,0.0031786208339999998,203.836,134.315,166.281,166.432
38,input/TTF\Firefox 2023-05-22 17.48 profile(1).json,31705984,2926.3478260869565,0.003231520834,212.269,129.662,161.905,171.407
39,input/TTF\Firefox 2023-05-22 17.48 profile(2).json,31887150,3284.169696969697,0.0034103375,212.686,130.346,175.466,173.116
40,input/TTF\Firefox 2023-05-22 17.48 profile.json,34286115,3374.1083743842364,0.0035561625,230.608,134.749,172.491,194.54
41,input/TTF\Firefox 2023-05-22 17.49 profile(1).json,31600070,2541.4564102564104,0.0036015291669999998,230.386,139.07,186.986,189.364
42,input/TTF\Firefox 2023-05-22 17.49 profile.json,33654845,2028.4285714285713,0.003573104167,226.892,137.831,162.789,192.771
43,input/TTF\Firefox 2023-05-22 17.50 profile(1).json,31381328,3414.6236559139784,0.0034799875,220.701,135.748,182.19,184.137
44,input/TTF\Firefox 2023-05-22 17.50 profile(2).json,30201712,3096.3934426229507,0.003249545834,204.087,114.461,165.585,163.559
45,input/TTF\Firefox 2023-05-22 17.50 profile.json,32945021,2346.5284974093265,0.0032045249999999997,210.081,125.097,168.735,169.167
46,input/TTF\Firefox 2023-05-22 17.51 profile(1).json,33822551,2643.6984924623116,0.003126495833,194.081,120.792,142.561,157.764
47,input/TTF\Firefox 2023-05-22 17.51 profile.json,34206857,3086.5608465608466,0.003348720833,209.382,138.51,168.395,174.758
48,input/TTF\Firefox 2023-05-22 17.52 profile(1).json,31199278,2882.4166666666665,0.003083020834,201.179,122.082,161.377,161.276
49,input/TTF\Firefox 2023-05-22 17.52 profile(2).json,32357786,2998.190954773869,0.003097754167,213.741,136.859,176.908,176.585
50,input/TTF\Firefox 2023-05-22 17.52 profile.json,33264298,3193.3930348258705,0.0034861541669999998,216.625,133.055,159.72,175.586
51,input/TTF\Firefox 2023-05-22 17.53 profile(1).json,31589351,2673.194029850746,0.0031282333329999998,207.006,142.66,164.686,167.881
52,input/TTF\Firefox 2023-05-22 17.53 profile.json,33003512,2866.723404255319,0.003169433333,210.353,127.412,167.755,173.043
53,input/TTF\Firefox 2023-05-22 17.54 profile(1).json,31341252,2247.294117647059,0.00323025,205.034,136.732,166.009,167.938
54,input/TTF\Firefox 2023-05-22 17.54 profile(2).json,31220481,2210.818652849741,0.003146866667,205.278,139.655,174.689,175.126
55,input/TTF\Firefox 2023-05-22 17.54 profile.json,31208279,2016.6701570680627,0.003062270833,209.178,140.79,170.19,168.513
56,input/TTF\Firefox 2023-05-22 17.55 profile(1).json,31781720,3876.85393258427,0.0034370125,205.463,132.217,166.88,168.648
57,input/TTF\Firefox 2023-05-22 17.55 profile.json,33365024,2414.247619047619,0.0034534416659999997,213.472,136.739,176.758,175.929
58,input/TTF\Firefox 2023-05-22 17.56 profile(1).json,32795569,3052.108108108108,0.003308770834,213.154,136.951,168.038,177.828
59,input/TTF\Firefox 2023-05-22 17.56 profile(2).json,31038837,3526.2795698924733,0.002909208334,186.015,119.348,154.59,155.315
60,input/TTF\Firefox 2023-05-22 17.56 profile.json,32226225,3860.583783783784,0.002985175,209.637,135.223,158.72,175.739
61,input/TTF\Firefox 2023-05-22 17.57 profile(1).json,32054537,2213.094527363184,0.0031525791669999997,216.691,151.116,177.191,186.841
62,input/TTF\Firefox 2023-05-22 17.57 profile.json,31447329,2968.6666666666665,0.003332295833,207.609,122.979,165.84,170.708
63,input/TTF\Firefox 2023-05-22 17.58 profile(1).json,31719677,2406.074074074074,0.0035138083329999997,215.872,128.677,180.498,179.496
64,input/TTF\Firefox 2023-05-22 17.58 profile(2).json,31675393,2176.306220095694,0.0032700999999999997,219.152,143.061,175.778,175.076
65,input/TTF\Firefox 2023-05-22 17.58 profile.json,31524976,2460.2061855670104,0.0031021875,200.157,132.949,163.473,162.753
66,input/TTF\Firefox 2023-05-22 17.59 profile(1).json,31535788,2949.1134020618556,0.003244054167,208.07,135.925,159.579,167.685
67,input/TTF\Firefox 2023-05-22 17.59 profile.json,31854261,3274.8333333333335,0.003276341666,210.804,141.415,163.948,170.804
68,input/TTF\Firefox 2023-05-22 18.00 profile(1).json,31344770,2886.5185185185187,0.003236883333,218.115,124.645,180.32,180.245
69,input/TTF\Firefox 2023-05-22 18.00 profile(2).json,32165633,3246.2311557788944,0.0033767124999999998,207.529,125.744,159.399,168.828
70,input/TTF\Firefox 2023-05-22 18.00 profile.json,30926260,1870.6985645933014,0.003165441667,201.006,133.571,171.225,171.13
71,input/TTF\Firefox 2023-05-22 18.01 profile(1).json,31874401,2923.2842105263157,0.0031271874999999998,201.035,131.826,158.276,166.897
72,input/TTF\Firefox 2023-05-22 18.01 profile.json,32858149,2378.425339366516,0.003503425,229.648,143.325,188.488,187.793
73,input/TTF\Firefox 2023-05-22 18.02 profile(1).json,32373978,3707.2475247524753,0.0031303041659999998,215.189,124.198,175.598,176.702
74,input/TTF\Firefox 2023-05-22 18.02 profile(2).json,32739360,2277.1348837209302,0.003349366667,229.266,146.801,190.82,190.759
75,input/TTF\Firefox 2023-05-22 18.02 profile.json,33941334,3839.6,0.003011308333,203.598,128.704,148.918,169.073
76,input/TTF\Firefox 2023-05-22 18.03 profile(1).json,31610202,3716.4021164021165,0.0033436791659999998,215.731,137.319,180.846,180.759
77,input/TTF\Firefox 2023-05-22 18.03 profile.json,31310971,2471.6417910447763,0.0032908875,221.243,136.305,181.468,180.73
78,input/TTF\Firefox 2023-05-22 18.04 profile(1).json,32788064,2204.2264150943397,0.0035284083339999998,234.146,142.71,169.952,195.755
79,input/TTF\Firefox 2023-05-22 18.04 profile(2).json,31743857,2819.4228855721394,0.003195283333,205.237,117.294,167.859,171.697
80,input/TTF\Firefox 2023-05-22 18.04 profile.json,32883944,3127.148936170213,0.0031418875,196.646,107.665,140.458,159.916
81,input/TTF\Firefox 2023-05-22 18.05 profile(1).json,33158874,2963.36,0.003212683333,216.077,134.564,171.965,181.737
82,input/TTF\Firefox 2023-05-22 18.05 profile.json,30863633,1872.427807486631,0.0030758291659999997,198.732,120.671,152.452,162.397
83,input/TTF\Firefox 2023-05-22 18.06 profile(1).json,32049874,3893.1525423728813,0.0031946875,202.659,126.988,157.933,167.617
84,input/TTF\Firefox 2023-05-22 18.06 profile(2).json,33820667,2784.1666666666665,0.0033274249999999997,211.632,125.14,157.352,171.825
85,input/TTF\Firefox 2023-05-22 18.06 profile.json,31884409,1762.888888888889,0.0031746499999999998,210.132,130.729,171.125,170.237
86,input/TTF\Firefox 2023-05-22 18.07 profile(1).json,30412335,4222.8379888268155,0.003371683333,213.798,127.603,165.45,174.958
87,input/TTF\Firefox 2023-05-22 18.07 profile.json,31394146,2702.1714285714284,0.0030303375,198.476,117.718,161.325,156.38
88,input/TTF\Firefox 2023-05-22 18.08 profile(1).json,33853736,2554.7980295566504,0.003178608333,211.118,141.431,173.344,177.119
89,input/TTF\Firefox 2023-05-22 18.08 profile(2).json,30953102,2331.7014925373132,0.0035115,222.309,132.147,179.623,184.433
90,input/TTF\Firefox 2023-05-22 18.08 profile.json,30637110,3294.8114285714287,0.003126983334,200.72,125.359,156.198,161.214
91,input/TTF\Firefox 2023-05-22 18.09 profile(1).json,32151559,3002.357894736842,0.003311245834,212.625,125.57,170.087,169.32
92,input/TTF\Firefox 2023-05-22 18.09 profile.json,31322888,2856.849162011173,0.0030394625,195.077,126.37,143.808,155.265
93,input/TTF\Firefox 2023-05-22 18.10 profile(1).json,31579034,2548.1188118811883,0.003416633333,239.643,151.813,200.155,204.774
94,input/TTF\Firefox 2023-05-22 18.10 profile(2).json,32222188,2685.532338308458,0.003192991666,206.929,159.653,156.906,174.944
95,input/TTF\Firefox 2023-05-22 18.10 profile.json,31319770,2585.005025125628,0.003302625,205.825,124.977,166.083,165.362
96,input/TTF\Firefox 2023-05-22 18.11 profile(1).json,32665037,2699.0344827586205,0.003431516667,223.097,127.903,176.607,183.12
97,input/TTF\Firefox 2023-05-22 18.11 profile(2).json,32028172,3185.1978609625667,0.003098941667,205.107,136.703,154.378,170.429
98,input/TTF\Firefox 2023-05-22 18.11 profile.json,33992559,2363.785714285714,0.003763704167,239.061,164.336,177.323,204.557
99,input/TTF\Firefox 2023-05-22 18.12 profile(1).json,33576602,1904.5925925925926,0.0034673625,220.282,122.897,177.081,183.674
100,input/TTF\Firefox 2023-05-22 18.12 profile.json,31455827,3164.0,0.0030216958329999997,202.5,133.726,162.36,162.439
101,input/TTF\Firefox 2023-05-22 18.13 profile(1).json,32282420,2923.7391304347825,0.0030421124999999998,205.426,125.511,164.353,165.177
102,input/TTF\Firefox 2023-05-22 18.13 profile(2).json,31849966,2144.3316062176164,0.003483495834,216.641,125.415,144.387,183.387
103,input/TTF\Firefox 2023-05-22 18.13 profile.json,32366076,2062.8453608247423,0.003285920833,209.864,147.118,173.715,173.021
104,input/TTF\Firefox 2023-05-22 18.14 profile(1).json,33446291,3499.392670157068,0.003353666667,216.034,132.933,175.353,180.4
105,input/TTF\Firefox 2023-05-22 18.14 profile.json,31804542,2274.978723404255,0.003221795833,205.024,140.961,167.167,167.114
106,input/TTF\Firefox 2023-05-22 18.15 profile(1).json,33580859,2563.906103286385,0.0031322375,224.518,143.396,168.667,184.506
107,input/TTF\Firefox 2023-05-22 18.15 profile(2).json,31997700,1811.8243902439024,0.003242845833,205.675,126.827,171.654,170.54
108,input/TTF\Firefox 2023-05-22 18.15 profile.json,31359349,3072.263736263736,0.003184670834,197.843,124.646,160.733,160.114
109,input/TTF\Firefox 2023-05-22 18.16 profile(1).json,30947992,2316.300578034682,0.003147020834,208.372,131.699,171.984,171.95
110,input/TTF\Firefox 2023-05-22 18.16 profile.json,32460169,3761.8390804597702,0.0030236,206.073,131.993,156.889,176.281
111,input/TTF\Firefox 2023-05-22 18.17 profile(1).json,31294769,2459.2,0.0034480416669999997,222.115,122.546,182.208,182.986
112,input/TTF\Firefox 2023-05-22 18.17 profile(2).json,34261568,3232.695652173913,0.0031466666659999997,201.876,131.341,148.992,165.966
113,input/TTF\Firefox 2023-05-22 18.17 profile.json,31532305,3000.08,0.003238145833,219.647,138.794,181.412,181.237
114,input/TTF\Firefox 2023-05-22 18.18 profile(1).json,32139940,2107.4285714285716,0.003121875,204.956,133.99,167.926,166.193
115,input/TTF\Firefox 2023-05-22 18.18 profile.json,32108646,2731.846153846154,0.003370670833,213.497,134.429,166.488,179.146
116,input/TTF\Firefox 2023-05-22 18.19 profile(1).json,33813183,4065.160621761658,0.003303020833,210.155,138.99,163.297,173.574
117,input/TTF\Firefox 2023-05-22 18.19 profile(2).json,32339397,3604.502512562814,0.0032619375,211.279,128.039,171.017,172.883
118,input/TTF\Firefox 2023-05-22 18.19 profile.json,32017206,2111.2344497607655,0.003420508333,218.1,136.597,176.74,183.607
119,input/TTF\Firefox 2023-05-22 18.20 profile(1).json,32502747,3143.700534759358,0.003381670833,218.04,146.886,177.787,177.217
120,input/TTF\Firefox 2023-05-22 18.20 profile.json,33915587,3312.6120218579235,0.003778554167,239.344,158.019,183.683,203.016
121,input/TTF\Firefox 2023-05-22 18.21 profile(1).json,32372474,2501.8715596330276,0.003644904167,227.328,152.087,175.507,184.973
122,input/TTF\Firefox 2023-05-22 18.21 profile(2).json,31725868,3276.7311827956987,0.0031547,205.627,119.157,160.976,166.382
123,input/TTF\Firefox 2023-05-22 18.21 profile.json,33579011,3019.3034825870645,0.0036034833339999997,222.57,149.619,180.021,190.116
124,input/TTF\Firefox 2023-05-22 18.22 profile(1).json,31116387,3290.2918918918917,0.003283941666,207.814,125.596,163.1,169.98
125,input/TTF\Firefox 2023-05-22 18.22 profile.json,33808982,2107.3846153846152,0.0034358958329999997,218.806,135.213,178.236,189.307
126,input/TTF\Firefox 2023-05-22 18.23 profile(1).json,31351531,2007.741935483871,0.003875270833,241.574,170.276,193.697,199.902
127,input/TTF\Firefox 2023-05-22 18.23 profile(2).json,31785387,3750.1405405405403,0.003239891667,207.54,118.696,162.352,170.266
128,input/TTF\Firefox 2023-05-22 18.23 profile.json,30651376,3373.1666666666665,0.003320566666,221.337,144.989,191.783,191.083
129,input/TTF\Firefox 2023-05-22 18.24 profile(1).json,31488299,2426.5846153846155,0.003188641667,213.399,128.084,179.364,179.236
130,input/TTF\Firefox 2023-05-22 18.24 profile.json,33284702,2610.5050505050503,0.0033278416659999997,213.569,125.837,155.951,171.428
131,input/TTF\Firefox 2023-05-22 18.25 profile(1).json,34004762,2845.4010152284263,0.0034308791659999997,205.018,137.413,166.744,165.97
132,input/TTF\Firefox 2023-05-22 18.25 profile(2).json,31198138,2522.096256684492,0.003001670833,192.358,122.843,153.187,156.809
133,input/TTF\Firefox 2023-05-22 18.25 profile.json,32121471,4903.363636363636,0.0029424125,190.373,118.166,148.249,152.929
134,input/TTF\Firefox 2023-05-22 18.26 profile(1).json,32715948,2009.811320754717,0.003475775,225.221,155.186,190.03,190.031
135,input/TTF\Firefox 2023-05-22 18.26 profile.json,32014184,1770.6168224299065,0.0032839208329999998,215.674,139.138,179.784,178.111
136,input/TTF\Firefox 2023-05-22 18.27 profile(1).json,33742700,2561.092682926829,0.0031663583339999997,199.429,121.853,145.337,159.277
137,input/TTF\Firefox 2023-05-22 18.27 profile(2).json,33441722,2574.2702702702704,0.003168358333,204.224,133.175,155.885,166.186
138,input/TTF\Firefox 2023-05-22 18.27 profile.json,32819716,3038.5671641791046,0.0034504749999999997,220.943,128.783,173.686,184.591
139,input/TTF\Firefox 2023-05-22 18.28 profile(1).json,32095584,3841.4922279792745,0.003231125,207.264,112.345,159.627,167.623
140,input/TTF\Firefox 2023-05-22 18.28 profile.json,32749150,2172.074074074074,0.003911591667,252.654,135.781,214.548,215.182
141,input/TTF\Firefox 2023-05-22 18.29 profile(1).json,33991520,2586.616113744076,0.003331154167,208.021,127.593,152.026,166.348
142,input/TTF\Firefox 2023-05-22 18.29 profile(2).json,31981946,2407.145631067961,0.003738029166,228.316,152.037,180.023,185.844
143,input/TTF\Firefox 2023-05-22 18.29 profile.json,35095319,2281.0,0.0035267874999999997,225.34,126.77,161.207,187.86
144,input/TTF\Firefox 2023-05-22 18.30 profile(1).json,32747893,2549.4450261780103,0.003342116667,208.839,142.57,144.071,174.357
145,input/TTF\Firefox 2023-05-22 18.30 profile.json,31612518,2855.8367346938776,0.0033033375,215.241,129.064,177.369,175.212
146,input/TTF\Firefox 2023-05-22 18.31 profile(1).json,32481282,2615.472081218274,0.003514520833,219.351,140.452,156.54,171.792
147,input/TTF\Firefox 2023-05-22 18.31 profile(2).json,31198982,2933.938144329897,0.003230275,209.028,132.913,161.941,169.333
148,input/TTF\Firefox 2023-05-22 18.31 profile.json,31967132,3016.8704663212434,0.003311425,216.943,126.061,176.119,175.41
149,input/TTF\Firefox 2023-05-22 18.32 profile(1).json,32130759,3299.52688172043,0.003486566667,222.586,151.304,176.751,185.937
150,input/TTF\Firefox 2023-05-22 18.32 profile.json,33178947,4157.8378378378375,0.003095516667,195.583,118.861,150.83,159.484
151,input/TTF\Firefox 2023-05-22 18.33 profile(1).json,32772511,2172.555023923445,0.003718520834,234.022,120.181,193.646,195.388
152,input/TTF\Firefox 2023-05-22 18.33 profile(2).json,30934357,2147.0476190476193,0.003064795833,215.412,136.918,173.174,179.935
153,input/TTF\Firefox 2023-05-22 18.33 profile.json,31513023,1799.52,0.0033292625,211.126,120.262,169.802,170.313
154,input/TTF\Firefox 2023-05-22 18.34 profile(1).json,35225825,2429.397129186603,0.0032755875,214.902,125.679,160.828,176.552
155,input/TTF\Firefox 2023-05-22 18.34 profile.json,31762563,2987.062857142857,0.002772845833,182.317,105.787,120.004,144.916
156,input/TTF\Firefox 2023-05-22 18.35 profile(1).json,32078749,1634.030456852792,0.003321125,211.458,123.726,166.545,168.867
157,input/TTF\Firefox 2023-05-22 18.35 profile(2).json,30754076,2720.608695652174,0.0031167875,197.103,130.085,160.066,166.71
158,input/TTF\Firefox 2023-05-22 18.35 profile.json,32648319,3433.021276595745,0.003166641667,202.984,135.955,157.132,164.138
159,input/TTF\Firefox 2023-05-22 18.36 profile(1).json,31926348,3352.879120879121,0.003057320833,197.305,129.376,156.15,156.162
160,input/TTF\Firefox 2023-05-22 18.36 profile.json,33387578,2842.2752293577983,0.003056970833,213.792,129.174,164.084,178.617
161,input/TTF\Firefox 2023-05-22 18.37 profile(1).json,33265941,2584.542986425339,0.0034003749999999998,214.967,137.324,172.083,176.879
162,input/TTF\Firefox 2023-05-22 18.37 profile(2).json,32746571,2336.955223880597,0.003320704167,212.783,137.809,172.44,176.419
163,input/TTF\Firefox 2023-05-22 18.37 profile.json,31732743,2518.994974874372,0.003356479167,213.628,142.961,179.867,179.102
164,input/TTF\Firefox 2023-05-22 18.38 profile(1).json,34247748,3259.6,0.0035755875,226.965,143.266,183.875,197.168
165,input/TTF\Firefox 2023-05-22 18.38 profile(2).json,33253847,3049.4166666666665,0.002999920833,185.638,120.07,148.799,161.225
166,input/TTF\Firefox 2023-05-22 18.38 profile.json,31144479,2437.497435897436,0.003483179167,219.813,136.343,172.014,178.001
167,input/TTF\Firefox 2023-05-22 18.39 profile(1).json,32670644,2266.4742268041236,0.0031250208329999998,201.717,134.937,170.001,169.385
168,input/TTF\Firefox 2023-05-22 18.39 profile.json,31712543,2565.612565445026,0.0030032208339999997,199.437,126.618,157.887,157.096
169,input/TTF\Firefox 2023-05-22 18.40 profile(1).json,32402988,3677.8105263157895,0.003356641667,210.588,126.377,168.707,174.65
170,input/TTF\Firefox 2023-05-22 18.40 profile(2).json,31210916,1966.88,0.003074458334,207.454,126.055,165.907,167.616
171,input/TTF\Firefox 2023-05-22 18.40 profile.json,34090901,2147.3917050691243,0.003568429167,234.801,165.158,189.379,200.526
172,input/TTF\Firefox 2023-05-22 18.41 profile(1).json,32315836,2306.652406417112,0.003360208333,212.669,136.864,171.556,173.591
173,input/TTF\Firefox 2023-05-22 18.41 profile.json,33347436,2586.1094527363184,0.00346655,215.361,139.76,161.944,172.373
174,input/TTF\Firefox 2023-05-22 18.42 profile(1).json,32130281,5020.355555555556,0.00317735,200.264,109.286,152.905,167.636
175,input/TTF\Firefox 2023-05-22 18.42 profile(2).json,30765986,4604.350877192983,0.003221870834,195.904,118.63,152.735,156.596
176,input/TTF\Firefox 2023-05-22 18.42 profile.json,31356010,1803.8130841121495,0.0036195999999999997,231.569,166.722,196.978,193.985
177,input/TTF\Firefox 2023-05-22 18.43 profile(1).json,31245890,3151.3155080213905,0.0030265833339999998,192.041,108.601,153.63,156.45
178,input/TTF\Firefox 2023-05-22 18.43 profile.json,33449005,2682.8936170212764,0.003304141667,207.707,137.686,167.88,168.752
179,input/TTF\Firefox 2023-05-22 18.44 profile(1).json,30967850,3257.054945054945,0.003258995833,206.731,122.257,163.279,168.118
180,input/TTF\Firefox 2023-05-22 18.44 profile.json,31482874,2653.970731707317,0.0032369916669999998,201.733,123.887,173.748,167.88
181,input/TTF\Firefox 2023-05-22 18.45 profile(1).json,30649882,2212.3349753694583,0.0034373375,216.092,139.099,178.081,178.189
182,input/TTF\Firefox 2023-05-22 18.45 profile.json,33925639,2128.294930875576,0.003245325,209.991,125.218,161.314,171.991
183,input/TTF\Firefox 2023-05-22 18.46 profile(1).json,31246891,4216.041884816754,0.003615295834,218.359,134.606,171.859,180.418
184,input/TTF\Firefox 2023-05-22 18.46 profile(2).json,31677151,4117.668571428571,0.00303085,194.516,120.229,154.397,160.207
185,input/TTF\Firefox 2023-05-22 18.46 profile.json,32008007,2050.230769230769,0.0031945124999999998,204.827,126.339,166.02,169.666
186,input/TTF\Firefox 2023-05-22 18.47 profile(1).json,31434572,3085.468926553672,0.003060008334,195.448,132.979,159.768,155.187
187,input/TTF\Firefox 2023-05-22 18.47 profile.json,32112933,2510.673170731707,0.0030755833339999998,201.003,111.478,162.479,163.725
188,input/TTF\Firefox 2023-05-22 18.48 profile(1).json,32440201,2229.010101010101,0.003182533333,206.563,126.367,167.432,166.689
189,input/TTF\Firefox 2023-05-22 18.48 profile(2).json,30772786,1919.6937799043062,0.003297720833,218.766,135.624,177.174,180.273
190,input/TTF\Firefox 2023-05-22 18.48 profile.json,31746805,3050.124293785311,0.0029311,192.851,109.278,158.522,157.657
191,input/TTF\Firefox 2023-05-22 18.49 profile(1).json,31837004,2429.871921182266,0.003466145833,221.032,133.97,182.214,181.513
192,input/TTF\Firefox 2023-05-22 18.49 profile.json,32758202,2653.4460093896714,0.003330975,209.723,123.264,168.285,170.385
193,input/TTF\Firefox 2023-05-22 18.50 profile(1).json,32211199,4572.266666666666,0.003195370833,212.558,124.566,160.261,171.393
194,input/TTF\Firefox 2023-05-22 18.50 profile(2).json,33676610,2985.029702970297,0.003199541667,201.382,130.153,156.793,166.102
195,input/TTF\Firefox 2023-05-22 18.50 profile.json,33708248,2273.5353535353534,0.003213420833,201.811,118.104,153.398,166.862
196,input/TTF\Firefox 2023-05-22 18.51 profile(1).json,31488782,2725.5257731958764,0.003341125,208.166,120.256,163.209,170.731
197,input/TTF\Firefox 2023-05-22 18.51 profile.json,32761543,3018.303664921466,0.003210158334,203.58,130.468,145.341,166.919
198,input/TTF\Firefox 2023-05-22 18.52 profile(1).json,32163924,2305.7087378640776,0.003418566666,215.184,137.06,179.11,177.225
199,input/TTF\Firefox 2023-05-22 18.52 profile(2).json,32029730,3458.3829787234044,0.003242145833,207.178,126.046,154.129,168.722
200,input/TTF\Firefox 2023-05-22 18.52 profile.json,33573562,3243.311627906977,0.003527283334,226.516,148.718,183.753,191.442
201,input/TTF\Firefox 2023-05-22 18.53 profile(1).json,33994626,3828.8995215311006,0.003304970833,213.044,128.62,147.424,175.114
202,input/TTF\Firefox 2023-05-22 18.53 profile.json,32490488,2602.059405940594,0.003553433333,229.52,167.701,177.752,183.439
203,input/TTF\Firefox 2023-05-22 18.54 profile(1).json,31799734,3002.696629213483,0.003481975,223.698,128.565,173.556,187.546
204,input/TTF\Firefox 2023-05-22 18.54 profile(2).json,31842547,3081.5670103092784,0.003180025,210.524,134.946,171.503,170.888
205,input/TTF\Firefox 2023-05-22 18.54 profile.json,32758166,2840.577319587629,0.0030973,201.123,122.509,154.785,164.783
206,input/TTF\Firefox 2023-05-22 18.55 profile(1).json,31872687,2510.137566137566,0.0033077625,206.601,131.537,168.727,168.667
207,input/TTF\Firefox 2023-05-22 18.55 profile.json,31313027,3525.4505494505493,0.003233941667,205.434,126.717,160.361,166.089
208,input/TTF\Firefox 2023-05-22 18.56 profile(1).json,32786822,2497.846153846154,0.003285579166,207.562,122.755,167.578,167.395
209,input/TTF\Firefox 2023-05-22 18.56 profile(2).json,31417291,2352.75,0.00317315,204.929,137.405,168.361,175.164
210,input/TTF\Firefox 2023-05-22 18.56 profile.json,32329492,3423.6631578947367,0.0032717125,200.316,121.339,159.762,159.161
