Index,Filename,AVG CPU Cycles / ms,AVG MEM Changes / ms,AVG Wattage,Length of observation period,AVG Raleway Load Time,AVG Montserrat Load Time,AVG SourceSans Load Time
65,input/WOFF2\Firefox 2023-05-22 08.06 profile.json,28189271,9756.595744680852,0.002451654167,145.653,67.84,90.657,107.289
66,input/WOFF2\Firefox 2023-05-22 08.07 profile(1).json,27928725,5985.801324503312,0.002609291667,166.674,73.899,120.502,122.403
67,input/WOFF2\Firefox 2023-05-22 08.07 profile(2).json,28230871,10255.8954248366,0.002374920834,149.52,76.004,95.028,107.592
68,input/WOFF2\Firefox 2023-05-22 08.07 profile.json,26992712,5795.6626506024095,0.002511241666,157.346,88.337,112.465,119.323
69,input/WOFF2\Firefox 2023-05-22 08.08 profile(1).json,27818408,3566.4347826086955,0.002922129167,179.799,93.185,120.855,131.406
70,input/WOFF2\Firefox 2023-05-22 08.08 profile.json,28180028,4792.736196319019,0.002285266667,155.155,88.187,103.15,121.965
71,input/WOFF2\Firefox 2023-05-22 08.09 profile(1).json,27155017,5543.7,0.0026001624999999998,160.267,98.245,114.032,118.679
72,input/WOFF2\Firefox 2023-05-22 08.09 profile(2).json,28439759,5938.770949720671,0.002922883333,187.67,100.308,132.715,133.552
73,input/WOFF2\Firefox 2023-05-22 08.09 profile.json,28167954,4327.523809523809,0.00231185,151.076,78.869,110.044,117.389
74,input/WOFF2\Firefox 2023-05-22 08.10 profile(1).json,28825996,5231.739130434783,0.002946304167,181.932,101.714,126.834,136.097
75,input/WOFF2\Firefox 2023-05-22 08.10 profile.json,28495863,3998.7555555555555,0.002970970833,175.687,99.618,120.047,134.696
76,input/WOFF2\Firefox 2023-05-22 08.11 profile(1).json,28659815,4955.523809523809,0.002812295833,182.432,94.773,125.18,138.564
77,input/WOFF2\Firefox 2023-05-22 08.11 profile(2).json,28133037,5456.7,0.0025650166669999998,150.764,81.057,95.107,106.728
78,input/WOFF2\Firefox 2023-05-22 08.11 profile.json,27378000,4945.365853658536,0.002736645833,173.995,83.684,126.758,132.007
79,input/WOFF2\Firefox 2023-05-22 08.12 profile(1).json,27149798,4973.139072847682,0.002686316667,162.086,88.076,113.971,119.041
