Index,Filename,AVG CPU Cycles / ms,AVG MEM Changes / ms,AVG Wattage,Length of observation period,AVG Raleway Load Time,AVG Montserrat Load Time,AVG SourceSans Load Time
454,input/WOFF\Firefox 2023-05-22 11.50 profile.json,28494274,9830.481012658227,0.002851025,173.654,99.508,123.022,134.526
455,input/WOFF\Firefox 2023-05-22 11.51 profile(1).json,28016400,7336.470588235294,0.0025986,152.573,86.583,108.923,110.431
456,input/WOFF\Firefox 2023-05-22 11.51 profile(2).json,28402681,5367.2546583850935,0.0028572666669999997,173.229,98.152,111.15,134.182
457,input/WOFF\Firefox 2023-05-22 11.51 profile.json,29399077,5883.885714285714,0.0029489583329999998,180.398,109.784,128.915,141.304
458,input/WOFF\Firefox 2023-05-22 11.52 profile(1).json,28050037,5014.9885057471265,0.002716108333,164.552,111.906,122.517,132.625
459,input/WOFF\Firefox 2023-05-22 11.52 profile(2).json,28410599,6299.428571428572,0.002838758334,175.718,102.577,127.311,134.345
460,input/WOFF\Firefox 2023-05-22 11.52 profile.json,29879200,5127.289940828402,0.0026657875,165.363,99.823,114.716,123.046
461,input/WOFF\Firefox 2023-05-22 11.53 profile.json,27363703,6685.146496815287,0.002706579166,162.335,108.768,129.993,124.156
462,input/WOFF\Firefox 2023-05-22 11.54 profile(1).json,27843531,9931.921568627451,0.003934275,245.894,166.792,181.221,210.036
463,input/WOFF\Firefox 2023-05-22 11.54 profile(2).json,29000589,6236.670520231214,0.002722345833,175.725,103.923,119.651,135.002
464,input/WOFF\Firefox 2023-05-22 11.55 profile(1).json,28189843,8318.745098039215,0.002537254167,151.096,97.654,117.84,120.473
465,input/WOFF\Firefox 2023-05-22 11.55 profile.json,29182283,5889.988165680474,0.002799729167,173.722,100.522,121.175,129.895
466,input/WOFF\Firefox 2023-05-22 11.56 profile(1).json,29196935,5577.521472392638,0.002307466667,164.043,101.958,116.371,129.379
467,input/WOFF\Firefox 2023-05-22 11.56 profile(2).json,27911387,9225.721518987342,0.0021943,159.798,90.191,105.125,120.926
468,input/WOFF\Firefox 2023-05-22 11.56 profile.json,29248721,5287.363636363636,0.002975645833,183.923,94.135,136.618,146.294
469,input/WOFF\Firefox 2023-05-22 11.57 profile(1).json,30406341,4202.869565217391,0.002824258333,174.877,110.853,118.794,132.668
470,input/WOFF\Firefox 2023-05-22 11.57 profile.json,28181818,11313.52380952381,0.0026494125,165.198,100.121,111.712,121.223
471,input/WOFF\Firefox 2023-05-22 11.58 profile(1).json,28396341,3247.2258064516127,0.003004054167,184.712,122.224,141.462,141.923
472,input/WOFF\Firefox 2023-05-22 11.58 profile(2).json,28308079,5786.6,0.0027884875,172.58,109.835,123.822,135.235
473,input/WOFF\Firefox 2023-05-22 11.58 profile.json,26912595,6555.527950310559,0.002758758333,166.807,105.303,121.853,129.261
474,input/WOFF\Firefox 2023-05-22 11.59 profile(1).json,28477592,7559.5,0.0025082125,149.752,88.183,112.027,120.515
475,input/WOFF\Firefox 2023-05-22 11.59 profile.json,27760010,3615.5454545454545,0.002939883333,189.021,110.682,120.608,143.283
476,input/WOFF\Firefox 2023-05-22 12.00 profile(1).json,29535641,8034.583850931677,0.0026372416669999997,163.93,102.688,118.927,125.211
477,input/WOFF\Firefox 2023-05-22 12.00 profile(2).json,30062658,3693.121693121693,0.0031850875,201.318,118.354,145.851,160.098
478,input/WOFF\Firefox 2023-05-22 12.00 profile.json,29175829,6084.988235294118,0.002801908334,170.479,105.832,121.15,131.608
479,input/WOFF\Firefox 2023-05-22 12.01 profile(1).json,27813330,8982.731034482758,0.0024076125,159.724,93.893,114.9,118.64
480,input/WOFF\Firefox 2023-05-22 12.01 profile.json,28013633,8928.555555555555,0.0025246624999999997,166.104,101.884,119.68,126.617
481,input/WOFF\Firefox 2023-05-22 12.02 profile(1).json,28306378,4911.105590062112,0.0026297166659999998,175.56,94.827,127.201,138.961
482,input/WOFF\Firefox 2023-05-22 12.02 profile(2).json,29384283,8046.2,0.002885920833,177.347,100.029,121.479,136.68
483,input/WOFF\Firefox 2023-05-22 12.02 profile.json,28128900,5411.042944785276,0.002839670833,169.339,117.951,118.318,134.326
484,input/WOFF\Firefox 2023-05-22 12.03 profile(1).json,28156964,6635.130434782609,0.0026590458339999998,173.871,103.59,128.961,131.667
485,input/WOFF\Firefox 2023-05-22 12.03 profile.json,28596646,9421.555555555555,0.002519545833,167.105,94.662,115.588,126.117
486,input/WOFF\Firefox 2023-05-22 12.04 profile(1).json,29501577,11831.496503496504,0.002324066666,149.269,77.898,90.799,105.348
487,input/WOFF\Firefox 2023-05-22 12.04 profile(2).json,28239495,5834.98224852071,0.002477079167,179.887,107.245,127.793,138.676
488,input/WOFF\Firefox 2023-05-22 12.04 profile.json,28814517,6012.372093023256,0.0028575625,175.29,107.577,118.272,138.518
489,input/WOFF\Firefox 2023-05-22 12.05 profile(1).json,27483204,5392.095808383234,0.00258185,156.603,84.955,106.856,115.847
490,input/WOFF\Firefox 2023-05-22 12.05 profile.json,30053304,3076.6153846153848,0.003657854166,224.344,119.855,152.605,181.456
491,input/WOFF\Firefox 2023-05-22 12.06 profile(1).json,29984580,5181.578378378378,0.002943591666,179.684,106.108,127.148,137.373
492,input/WOFF\Firefox 2023-05-22 12.06 profile(2).json,28642027,6552.662420382166,0.00276645,168.484,95.134,119.947,132.104
493,input/WOFF\Firefox 2023-05-22 12.06 profile.json,27975010,5779.677018633541,0.002808920834,167.849,96.087,116.344,128.503
494,input/WOFF\Firefox 2023-05-22 12.07 profile(1).json,28230120,6820.476190476191,0.002405041667,156.865,82.325,106.821,119.66
495,input/WOFF\Firefox 2023-05-22 12.07 profile.json,27007989,11391.0,0.002314216667,156.994,87.678,105.824,117.159
496,input/WOFF\Firefox 2023-05-22 15.03 profile(1).json,29024720,4075.1186440677966,0.00277085,182.295,89.619,104.318,136.773
497,input/WOFF\Firefox 2023-05-22 15.03 profile.json,27970164,3931.5454545454545,0.003005683334,189.642,131.17,153.593,151.607
498,input/WOFF\Firefox 2023-05-22 15.08 profile(1).json,29602801,6695.162790697675,0.0028237416669999998,169.981,106.672,122.2,136.768
499,input/WOFF\Firefox 2023-05-22 15.08 profile.json,28367529,6623.478260869565,0.0034676125,221.773,157.235,175.193,182.441
